book_id,titles,isbn,author,review source,average rating,review author,review content
1315,Blankets,1891830430,Craig Thompson,Barnes and Noble,4.4,zonde,"In this graphic novel Craig Thompson has managed to make some of the most relateable characters I have ever read. Mostly the story of a first love from beginning flirtations to a bitter end, the story also takes you through the progression of mind and memory and how we become who we are. While reading there are a range of emotions that you go through and in the end you close the book and think about your own progression and growth. From the moment I picked the book up I did not want to put it down. The pictures and text work fantastically together. I stayed up all night to finish it. I recommend it to anyone who has ever questioned life, religion, love,or themselves and other; or anyone simply looking for an amazing work of art to read and revisit over and over."
1315,Blankets,1891830430,Craig Thompson,Barnes and Noble,4.4,sliprockdoc,"This book is amazing: ""footnotes"" section should be read many times to appreciate his message. This could be used in a freshman philosophy class as a way of introducing the study of philosophy.  Exceptional.  Haunting.  Can't stop thinking about it.  Beautiful."
1315,Blankets,1891830430,Craig Thompson,Barnes and Noble,4.4,Guest,"I thought that Blankets was ok, probably because I'm a little young. I also read it in one day, becuase it was so hard to put down. It was a little graphic, but beyond that, the story is beautiful and Craig and Phil as children are so innocent. It makes you think, and makes you find the meanings behind each picture. I got into graphic novels when I read this book."
1316,The Story of Edgar Sawtelle,0061374229,David Wroblewski,Barnes and Noble,3.6,adambomb314,"Please do not read this book. I just finished it and have never felt more betrayed and letdown by a book before. If you would have asked me yesterday what I thought of the book, I would have told you I loved it. The characters were engrossing, the language was at once a combination of being sparse and detailed. There was just the right amounts of mystery and beauty, and a touch of the otherworldly. In fact, I felt that anything was possible and plausible in the world of the book. I just don't see the point  after finishing it. Why did I go through all of Edgar's struggles only to be stabbed in the back by the author. To me, a story should have a reason, a lesson, a moral objective. But where was it? If it was in there it was overshadowed by the ending, which is all I can think about now. Ripping the readers guts out over the course of a book is good, if there is some kind of satisfaction in the outcome of the story. I think the books objective could have been achieved with a different ending, while still being true to the story. I don't even need a full on happy ending, thats not my point. My point is that misery for misery's sake is just pointless. I lived in Wisconsin, and I love dogs, so maybe I fell a little too hard for this book."
1316,The Story of Edgar Sawtelle,0061374229,David Wroblewski,Barnes and Noble,3.6,Anonymous,"You have to have an open mind when reading this book or you definitely won't ""get it.""  If you like everything tied up in a neat little package and don't like difficult words (you might even have to look some up), this is probably not the book for you.  But if you enjoy feeling like you're living right there with the characters and seeing right through their eyes, this author can take you there.  I especially liked seeing the world through Almondine's eyes.  It made me understand how my own dogs probably see the world.  A terrible sadness gripped me right in the pit of my stomach at the end, but I also felt joy that Almondine's spirit was there for Edgar and I was glad Claude suffered too.  I think the ending is open to interpretation, which is good because it gets people talking about the book.  I felt somehow that Forte would join the dogs and become their leader, perhaps even take them to Henry.  I felt like the dogs were able to almost communicate telepathically with each other.   Towards the end of the book I felt excitement and fear and dread for Edgar, disgust and loathing for Claude and pity for Trudy - and I just couldn't put the book down.  I actually went back and read the last three chapters one more time after I had finished. I can't wait for him to write another book!"
1316,The Story of Edgar Sawtelle,0061374229,David Wroblewski,Barnes and Noble,3.6,Anonymous,I'll keep it short and sweet.  It was a wonderful book until the end.  I hated the ending so much that it ruined the whole book and made me wonder what the whole thing was about.
1317,Drowning Ruth,0345439104,Christina Schwarz,Barnes and Noble,4,Anonymous,I thouroughly enjoyed this book and found the characters to be interesting and I wanted to know more.  The story is written in both first and third person and from different character perspectives.  Their are many mysteries woven through this book and it has a rewarding ending although I would have liked to find a little more about the title character's future.  When all the secrets are finally revealed you will be surprised by the outcome.  I recommend this book for anyone wanting more that the regular chick lit that is out there.
1317,Drowning Ruth,0345439104,Christina Schwarz,Barnes and Noble,4,Anonymous,"So many flashbacks, flashforwards and sidetrips that this novel left me with hotflashes! A potentially strong novel of family ties and secrets is marred by the fitful starts and stops of the story line."
1317,Drowning Ruth,0345439104,Christina Schwarz,Barnes and Noble,4,jdreher1,"I loved this book.....it was very very good! I didn't even mind the few plot holes left at the end. I was looking for a different book, this was definitely different! My only regret is not picking this for book club. But then again it might be a little to dark for book club."
1318,Post Office,0876850867,Charles Bukowski,Barnes and Noble,4.2,Anonymous,One of the best Beat books you'll ever read. Trust me. :)
