book_id,titles,isbn,author,review source,average rating,review author,review content
808,The Invention of Hugo Cabret,0439813786,Brian Selznick,Barnes and Noble,4.5,Balina,this book is amazing. I couldn't put it down and was captivated. will buy more
808,The Invention of Hugo Cabret,0439813786,Brian Selznick,Barnes and Noble,4.5,Book-Worm_x3,"I immensely enjoyed this book. I promise that you'll find yourself engaged in the story. It was really captivating. If you think it starts out slow or is confusing in the beginning, keep on reading! The story just gets better and better, with one suspenseful moment after another. The drawings in the book are absolutely MASTERPIECES. They really help you picture the story. I think that Brian Selznick has a very creative, imaginative mind for thinking up this story and making its illustrations. FIVE STARS! A GREAT READ! HIGHLY RECOMMENDED!"
808,The Invention of Hugo Cabret,0439813786,Brian Selznick,Barnes and Noble,4.5,CRESTeacher,"This book was our school-wide (elementary) selection for January's Reading Month.  This amazing book was enjoyed by children from first through fifth grade - as well as their teachers and the staff who heard all the buzz and wanted to read it for themselves.  The book itself crosses the genres of graphic novel and historical fiction.  The author/illustrator does an amazing job of actually telling the story with pictures as well as text - not nearly having pictures that visual text for you.  And the intricacies of his drawings are exquisite. (I've used a document camera, so my students can get the full feel of each stroke).  The book is captivating.  The series of unknowns keep you glued to the book wanting and waiting for answers.  The complexity of the characters, the historical realism, the wonderment of little-known automatons, and the ability to have the reader feel each and every one of Hugo's emotions makes this book a journey worth taking.  My students even asked me to read it in place of recess!!!  The book is an easy and fairly quick read - almost half of its 584 pages are drawings.  It lends itself to curious discussions, predictions, and text connections.  There are even automaton paper models available online that go along with the story.  I plan on sharing this book in the coming years with each new group of students.  And I look forward to their enjoyment and wonderment."
809,Brave New World / Brave New World Revisited,0060776099,"Aldous Huxley, Christopher Hitchens",Barnes and Noble,4.1,KevinOlson,This book blew me away. It challenges the mind by making you step completely out of your comfort zone and demanding you to think in an abstract way.This propheic view of how our world may end up was all thought up by this brilliant author. Even his writing style makes you step out of your comfort zone. I found the entire book a very challenging and exciting read. This is seriously a must read.
809,Brave New World / Brave New World Revisited,0060776099,"Aldous Huxley, Christopher Hitchens",Barnes and Noble,4.1,KatherineNeff,"In the story, Brave New World by Aldous Huxley, the reader is exposed to a new world completely different from our own. Throughout the book we follow several characters, each with their own opinions on the society they live in. Strange ideas are excellently expressed through Mr. Huxely&rsquo;s writings although at parts, the reader is left slightly confused. Some of his ideas were to throw the entire society into a strict caste system, babies created through the injection of embryos, and then pre-programming them to look and think a certain way, and ideas of a family being utterly disgusting. Personally I believed this book to be extremely strange yet captivating. I thought Mr. Huxely&rsquo;s ideas that where expressed in Brave New World completely went against everything I&rsquo;ve been taught yet, was still interesting to see someone else&rsquo;s views on the world and how society could change into the new world."
809,Brave New World / Brave New World Revisited,0060776099,"Aldous Huxley, Christopher Hitchens",Barnes and Noble,4.1,AubiSka,"When I first heard of A Brave New World during my Freshman year of high school I immediately placed it on my running mental list of books to read. When the second semester of my Senior year rolled around and I was given the opportunity to read this novel in class I didn't hesitate to sign up for it.I definitely do not regret the time I spent reading and analyzing this novel as it has greatly enhanced the way that I view the workings of the world and society around me. At first glance Huxley's arguments about the human condition are fairly clear and straightforward, but as readers are taken deeper into the systems and inter workings of this strictly utopian society Huxley seems to offer up a multitude of poignant points concerning the state of the human condition. These points seem to transcend time as they remain relevant to society nearly one hundred years later. It is these reasons that make Aldous Huxley's A Brave New World a must read for any person ready to challenge themselves and the role they play in society."
810,"Ouran High School Host Club, Vol. 1 (Ouran High School Host Club, #1)",1591169151,Bisco Hatori,Barnes and Noble,4.8,Nina95,"I watched the anime before I ever read the series, and fell in love with it instantly. The characters are so funny, and just the plot by itself makes it great. 
I recomend this to everyone! It really is the greatest thing in the world. xD"
810,"Ouran High School Host Club, Vol. 1 (Ouran High School Host Club, #1)",1591169151,Bisco Hatori,Barnes and Noble,4.8,Rom,"This manga looks like a total chick thing, but I found it quite humorous. At first, when I saw all of the pretty boys and average art, I was going to stop reading after the first volume. And even after I read it, I was going to quit. But for some reason I checked out the second volume at the library. Frankly, it wowed me. The characters became deeper, the art improved as the series went on, until I had read the first 10 volumes already. With the new one out, and also the just as good anime, any manga fan should jump on the Ouran bandwagon. Don't think...just read."
810,"Ouran High School Host Club, Vol. 1 (Ouran High School Host Club, #1)",1591169151,Bisco Hatori,Barnes and Noble,4.8,crazyminnie131,"Okay so don't be turned off by the ""Host Club"" aspect of this. It is not one of those creepy host clubs. I mean this host club's ""king"" is a totally innocent guy that is too stupid to figure out that he is in love with a girl. He thinks he is acting like her ""father"", and that is where his love comes from. Really cute! it has everything; comedy, romance, twincest(okay not the best thing to be pointing out when I'm trying to get you to read this.) Just read it please, you won't regret it! (Oh, and did I mention all the guys are incredibly cute?)"
811,The Good Girl,0778316556,Mary Kubica,Barnes and Noble,4.8,Anonymous,I thought this book was excellent!!!
811,The Good Girl,0778316556,Mary Kubica,Barnes and Noble,4.8,sneps,"Excellent Psychological Thriller!  The cover and book title are genius!!  Wow, I was thrown for one huge loop, when I reached the end of the book!  Mia is a socialite, who doesn&rsquo;t follow the norms within her family.  Her father, a prominent attorney, turned judge, is very much into appearances and will stop at nothing to make sure the family name stays untainted.  Mia&rsquo;s mom is the perfect wife, albeit on the outside, as she does her best to keep up appearances, too.  Mia has a sister, who follows the family rules and becomes an attorney herself.  Mia, on the other hand, struggles as a teenager and soon cuts herself off from the family, as she pursues art and becomes a teacher for the inner-city kids.

The story is told through flashbacks and present time, with the book addressing many issues: family secrets, why Mia is kidnapped, the relationship between Mia and her captor, Mia&rsquo;s relationships with her family, the relationship between Mia&rsquo;s parents, the justice system, and so much more.  It&rsquo;s a book that held my attention the whole time.  Mia tries to escape her captor, but overtime, experiences the Stockholm Syndrome.  What happens to Mia? What happens to the family and their public image? Who wanted Mia kidnapped? Those are just a few of the questions that will addressed in the book.  It&rsquo;s a book that will certainly engage the reader and offer some huge surprises along the way!"
811,The Good Girl,0778316556,Mary Kubica,Barnes and Noble,4.8,quaintinns,"Thank you to Harlequin MIRA and NetGalley for providing an ARC, in exchange for an honest review. 

A Killer Debut Novel! Mary Kubica&rsquo;s THE GOOD GIRL will keep you entranced from the first page to the last&mdash;where nothing is, as it appears. A world of four desperate, and complex characters, with more in common than they may think. 

THE GOOD GIRL takes readers from the vibrant city of Chicago, to a remote rustic cabin in the forest during the cold winter of Minnesota&mdash;where two people learn to trust one another. 

An intense and thought-provoking novel, ideal for book clubs and discussions. Readers will find themselves sympathizing with the two main characters, as their deepest feelings, struggles, and their dark pasts are uncovered&mdash; making for an intense page-turner mystery, you cannot put down.

In a desperate attempt for retribution, the stage is set for a flawless plan of attack&mdash;kidnapping; choices are made which will forever change the lives of those involved. When fate steps in&mdash;nothing will ever be the same. Readers will be drawn into this world of intense emotion&mdash;from the alluring front cover to the funky font, carrying out the theme of this chilling and engaging tale.

Told from different POV&rsquo;s (Eve, Gabe, Colin) &ndash;flashing back and forth, between before and after the kidnapping; building the suspense, keeping you on the edge of your seat, with a dramatic climatic surprise ending, when we hear from Mia- what an exciting ride! 

Meet the Dennett&rsquo;s, a family living in an elegant English Tudor home, along Chicago&rsquo;s North Shore, a suburb near Lake Michigan, north of the city. They are filthy rich&mdash; as in most wealthy homes, not everything is as it seems on the exterior. 

With a mix of complex human dynamics, and a riveting suspense thriller, fans of Jodi Picoult, Diane Chamberlain, Liane Moriarty, Miranda Beverly-Whittemore, Amy Hatvany, Ann Leary, Carla Buckley, T. Greenwood, Heather Gudenkauf, Gillian Flynn, Chevy Stevens, Julie Corbin, Lisa Gardner, Lisa Jackson, and Tess Gerritsen&mdash; will appreciate Kubica&rsquo;s unique writing style, as she eloquently pulls back the tough layers piece by piece, looking deep into the soul, mind, and hearts of each of her well-developed characters. (Found myself bookmarking so many pages, as too good!).

How does each person&rsquo;s past shape them into the person they are today? How does each of the character&rsquo;s lives change from the beginning of the book to then end? 

This dynamic novel is much more than a suspense thriller, a powerful novel&mdash;keeping readers thinking, long after the book ends and the lengths a person will go, in desperation, to protect their family. 

THE GOOD GIRL, hands down, a winner over Gone Girl. Highly recommend&mdash;looking forward to many more novels from this talented author (a sequel, perhaps)?"
812,"Fallen Too Far (Rosemary Beach, #1; Too Far, #1)",0000000000,Abbi Glines,Barnes and Noble,4.6,livelife,"Before I go too far can we just stare at that cover please. Ok. I'm ready now. Hmm. Maybe a couple more minutes.
I made a post on twitter about loving to write reviews that become love-fests. This review, my good people, happens to be a love-fest.
Fallen Too Far was thoroughly filling but I NEED MORE, no seriously. Abbi always delivers emotionally draining romances but this one really (really really) took hold of me. These characters are not perfect and this story is kind of crazy, and I absolutely loved this wild ride.
I used to read a lot of science fiction, a lot of post-apocalyptic, and a ton of fantasy. But, more and more I find myself looking for contemporary romances. Want to know why? Because they make me smile, laugh out loud, and live a little more. They fill up my heart and make me grin. One of my favorite authors happens to be this woman right here. Having read and loved all of Abbi's other books (especially Because of Low and Just for Now) I knew I would be buying this one on release day! I was looking forward to hearing Blaire's story and while I am not surprised that I loved it, I just can't believe how much it affected me when I turned the last page. My goodness Abbi Glines, can I keep you? K. Thanks.
Fallen Too Far is the first book I've read that after reading it I wanted a spin off novel that features the characters parents. This book takes drama too a new level. I think that going back to when Abe, Blaire's dad, was her age would be a story we all would enjoy.
This book will make you swoon. No, really.
Rush is this sexy, seductive, bad boy (the type that Abbi writes oh so well, she knows how to make us drool). He seriously made my heart jump, even when he wasn't being very nice. The sexual tension, intense chemistry, and forbidden feeling made me want more heat between these two opposites and Blaire's story kept me hooked. Abbi's one of those authors that I recommend to EVERYONE because I just know how sucked into her books I get and I think if more people got to experience the joy of reading books like hers they'd read more! So read more and read all of Abbi's books!
I loved Fallen Too Far! It has replaced my current favorite by Abbi Glines and is now in the lead. All of her books are great, most 5 stars for me, but there was just something raw about this one that really overtook me.
This is what I want for Christmas, Rush."
812,"Fallen Too Far (Rosemary Beach, #1; Too Far, #1)",0000000000,Abbi Glines,Barnes and Noble,4.6,Anonymous,"I loved it until as I got closer to the end, realized it was a series. Still very very good but i would have waited to read it once part two was out, I don't like to wait for a completion."
812,"Fallen Too Far (Rosemary Beach, #1; Too Far, #1)",0000000000,Abbi Glines,Barnes and Noble,4.6,Anonymous,This book is for people who like sexy romance novels.
813,Landline,1250049377,Rainbow Rowell,Barnes and Noble,3.6,Anonymous,"In deciding whether to purchase a book, I often taken into account reviewers opinions of it.  One in particular has me concerned, since they mentioned ""fowl language"". 
Does this story involve poultry conversing? I don't speak chicken (or turkey or duck, for that matter).  
On the other hand if the person meant ""foul language"" then I'll give it a read. Swearing, when called for in a story, doesn't bother me."
