book_id,titles,isbn,author,review source,average rating,review author,review content
101,Me Talk Pretty One Day,0349113912,David Sedaris,Barnes and Noble,4.1,Guest,"I laughed till I cried at his earlier books, but--I swear I'm not making this up--I laughed so hard I almost threw up when I was reading Me Talk Pretty One Day.  I was home alone and couldn't wait for my husband to come home so I could read parts of it to him."
101,Me Talk Pretty One Day,0349113912,David Sedaris,Barnes and Noble,4.1,Guest,Sedaris lands a firm whack to the funny bone!  The next thing you know you're laughing out loud....and explaining yourself to people who've noticed.
101,Me Talk Pretty One Day,0349113912,David Sedaris,Barnes and Noble,4.1,CBGN,"I love listening to David Sedaris. His stories are always hilarious, often touching and frequently completely inappropriate for children."
102,Where the Wild Things Are,0099408392,Maurice Sendak,Barnes and Noble,4.5,Anonymous,My brothers and I all loved this book as kids. It is one of the classic books you remember reading when you were little. A story that touches you more with age.
102,Where the Wild Things Are,0099408392,Maurice Sendak,Barnes and Noble,4.5,Anonymous,What a wonderful reread.  The illustrations are vivid and imaginative. Agreat bedtime story.
102,Where the Wild Things Are,0099408392,Maurice Sendak,Barnes and Noble,4.5,LuckyShamrock,"Growing up this book was one of my favorites! Now that I have 2 daughters of my own, I had to buy it! So many thoughts come rushing through my mind when I read this to them. I feel like a child again and the lesson of behaving stays in my mind. Now that they have made a movie, I had to show my girls where it all started. I love the illustrations and the story line! I love this book and I recommend it to everyone with their inner child still left in them!"
103,The Count of Monte Cristo,0140449264,"Alexandre Dumas, Robin Buss",Barnes and Noble,4.2,Anonymous,"I have noticed that most of the reviews for this edition speak about Dumas' work in general, but I have to make a point that Robin Buss makes in the beginning of the book: almost every other version of The Count of Monte Cristo in English is either an abridgment or the product of Victorian editing.

This book has to be praised for the mere fact that Buss went back to the original French and translated it wonderfully, not abridging or altering the essential storyline. 

As of now, this is the only edition of such caliber that I know of, and for now, it is all I recommend that people buy.

Avoid all other editions and publishers, or at least make sure whether the one you want is an abridgment or not."
103,The Count of Monte Cristo,0140449264,"Alexandre Dumas, Robin Buss",Barnes and Noble,4.2,Reddog7,"On a Nook, the search did not describe this book as one of several volumes. It starts on chapter XLVII. The scan of the book is horrible, rendering the story illegible. For example, it starts with this sentence, reproduced exactly as it appears on a Nook; ""~F the Count of Moiito-Oristo harl lived for a very long time ill Parisian society, lie would liavo fully appreciated the value of the stej* wluflh M. do ViUefort had taken."" I'm not going to waste any time on this book. I'm not going to waste any more time on reviewing this junk."
103,The Count of Monte Cristo,0140449264,"Alexandre Dumas, Robin Buss",Barnes and Noble,4.2,Guest,"This is an abridged version -- an incomplete story -- and a terrible abridged version.  There are several key parts of the story missing, which significantly change the story.  It is an offense to Dumas and readers."
104,The Road,0307265439,Cormac McCarthy,Barnes and Noble,4,Jessi-21,"The dark side of fiction is here in this interesting story. I really enjoyed reading it. Though I had to read this story as a reading assignment, I am glad I did. This fictional drama will stay with me forever. I highly recommend this story to anyone."
104,The Road,0307265439,Cormac McCarthy,Barnes and Noble,4,CinBake,"This was one of those literary works that I really didn't WANT to read but did beccause it was a Pulitzer winner - so often we get in a rut of reading just the genres that appeal to us most.  Boy, was I glad I ""branched out"" with this one.  I couldn't put it down and it stayed with me for days after I finished.  While it's not exactly entertaining, it was a MUST read for everyone who appreciates characters with depth and a plot that will make you look inward.  WONDERFUL book that I'm certain I'll read again in a few years and appreciate it just as much."
104,The Road,0307265439,Cormac McCarthy,Barnes and Noble,4,TeachLH,"Cormac McCarthy's The Road speaks to the hopeful part of all humans; the part that whispers to us that we are not alone, that even in the bleakest of times, there is possibility and promise.  
Some see this book as a warning of a fast approaching post-apocalyptic time when all life as we know it will be turned topsy turvy and basic human kindness will be swept away as pockets of people strive to survive.  And, I suppose, The Road could be described as such, but as the famed glass half empty or half full discussion, what you take from reading The Road surely will depend on what you bring to the reading.  The boy in this poignant story is a waning ray of faith whose optimism is juxtaposed against the realistic father who has been hardened by devastation and loss. This is a story of love, loss, and life but whether you are left comforted or frustrated depends on your own belief of mankind and life after life.  A litmus test of a book - you will find insight into your own beliefs."
105,"Allegiant (Divergent, #3)",0007524277,Veronica Roth,Barnes and Noble,3.4,Anonymous,"Don't waste your time with the third book.  After counting down for the last year in eager anticipation of the release of the third installment, I happily gave up my evening to read the finale.  Now, four hours later, I'm left feeling bewildered, confused and betrayed by the contrived end to this series.  Some may call it gutsy, but I fail to see the point.  What a disappointment after such a strong start."
105,"Allegiant (Divergent, #3)",0007524277,Veronica Roth,Barnes and Noble,3.4,Anonymous,"Having read the first two books in this series several times, I have been awaiting the day for Allegiant to come out. I started reading the morning it came out and by the end of the day I was in tears. I read through to the end of all of the acknowledgements thinking there had to be an error, that it all was a dream. 
Having read the last 50 or so pages with tears running down my face, I got up and left the room, and actually started all out crying. I knew that I would never read this book again, but I also knew that I would not be able to read Divergent and Insurgent again knowing the outcome of the 3rd book. I no longer had a desire to read the short stories from Tobias' pov, or even see the movie that I have been so excited about seeing.
I have no idea why V.Roth would chose to alienate her audience and sabotage a movie that hasn't come out yet. Most authors, I assumed wanted to have successful and lucrative careers. If you want to write the strory that appeals to you...go ahead...keep it in your personal library. What you did was absolutely cruel.
I did wait a couple of days before posting this review, so that my emotions would settle a little. That said, the double point of view was confusing. On more than one instance I had to scroll to the beginning of the chapter to see who it was. She did not give as much care to her characters or as much detail as in the previous books. As the final book in the trilogy, we shouldn't have had things left unexplained or explored.
People don't read books to feel depressed and sad, they want to feel happy in the end. This reader will no longer be reading any of Ms. Roth's work...."
