book_id,titles,isbn,author,review source,average rating,review author,review content
606,Jonathan Livingston Seagull,0743278909,"Richard Bach, Russell Munson",Barnes and Noble,4.2,Guest,"When I was a child, young and disenchanted with the world, my father told me to read this book.  Since then, I have been on an everlasting journey, discovering more everyday.  Each day brings me to a new plateau of understanding. After my father died, I grieved and continue to this day. But, I remember this book, and I know that my father is simply soaring to greater heights."
606,Jonathan Livingston Seagull,0743278909,"Richard Bach, Russell Munson",Barnes and Noble,4.2,Anonymous,I read this book as a young girl and when my son was in 3rd grade I read it to him. He loved the book. Now he is 12 and he picked this book to buy for the Chritmas Tree gift to give to a 12 year old boy. It is a book enjoyed by all ages even adults. You don't find many books like this. Highly recommended for everyone!!!
606,Jonathan Livingston Seagull,0743278909,"Richard Bach, Russell Munson",Barnes and Noble,4.2,Guest,"Jonathan Livingston Seagull is an inspirational story about a seagull that has a passion to learn to fly. Jonathan never worried about what the others thought of him. He became an outcast and was banned from the flock, but he still didn¿t stop believing. He never pushed through all limits. He made the impossible possible. He was determined to reach every goal, and succeeded. Jonathan was hungry for perfection. Perfection isn¿t impossible if you put your mind to it. This simple creature became perfect. He learned to take control of his own mind instead of letting his mind control him, instead of letting the others tell him that the average speed of a seagull is whatever, he refused to believe he could be like the rest. He had to be better than the rest. He had to be the best, fastest, highest flying seagull God had ever created. There are many themes that the book has. One theme is to not let others worry about you. Another theme is if you could put your mind to it, you could achieve anything. If you don¿t stop believing, anything is possible. Don¿t be limited by anything. If there is a plateau blocking your path, push through it.  If you read this book more than once, you will find a different theme each time. This book can especially inspire you if you are in sports, or if you are just trying to reach a personal goal. This book also shows the outlook on life in the 1960¿s and 1970¿s. It contains references to life, religion, and freedom. Jonathan believed every bird should be free and have a right to life and freedom. This book was great. I would recommend this book to all ages, but it could be understood easier by teenagers and young adults."
607,"City of Heavenly Fire (The Mortal Instruments, #6)",1481426303,Cassandra Clare,Barnes and Noble,4.6,Anonymous,"I can't wait for this last installment to an amazing series! 

Though don't think this is the end of what you will be reading by cassandra clare.
She is writing a new shadowhunter series called the dark artifices which takes place after city of heavenly fire in LA, SO IT SHOULD BE PRETTY GOOD! anyways, they are making the city of ashes movie already so don't worry the shadowhunter world isn't over yet."
607,"City of Heavenly Fire (The Mortal Instruments, #6)",1481426303,Cassandra Clare,Barnes and Noble,4.6,Anonymous,"Wow

This whole series has touched many, many people which makes it very hard to say goodbye to characters we have stood by for 6 books.

Isabelle has taught us to be strong despite what others tell you. Whether it was too young or too weak she would never listen and stay strong and tall.

Alec has taught us to be brave in who you are and stand strong, even if it means standing alone. He holds his own and holds others as all hell breaks loose.

Simon has taught us to never give up no matter what life has in store for you, which for him it has been A LOT. Everytime he was told 'no' or 'I'm going to kill you' he fiercely stayed by his best friend.

Magnus has taught us wisdom is a powerful gift and creativeness. He has showed us how despite his appearence as a teenager and carefree nature he can be very smart and deceptive to get what he wants, something everyone should have a little of.

Jace has taught us to define yourself. Despite being told of who he really is, Jace broke free and made his own destiny and life.

Clary has taught us many things. Love, true self, happiness, but one thing that has been underappreciated is she taught us that anyone could be powerful, even seemingly normal girls from New York. She let us know the truth is scary but it's possible to overcome then fear by being strong.

This world, these characters started off as an idea, and now they have changed real people and their depiction on their lifes. This finale was the perfect ending to this fantasy and left myself filled with joy that I stayed with these people up until the end. I encourage everyone to finnish the journey and I thank Cassandra Clare for helping not only me but others through life with these people. They are as close as family

Thank you"
607,"City of Heavenly Fire (The Mortal Instruments, #6)",1481426303,Cassandra Clare,Barnes and Noble,4.6,Tween_2_Teen_Book_Reviews,"In writing this review, I'm going to assume that you've read the previous books in The Mortal Instruments as well as The Infernal Devices.

You have no idea how much I loved this book (unless you read it/watched me read it). After Clockwork Princess, I was really worried I'd be sobbing at the end, but surprisingly, I was not. I got the book the week I was volunteering at a local elementary school, so I didn't exactly get much reading time. Which means, I got it Tuesday evening and finished it Thursday evening. And by Thursday evening, I mean really early Friday morning. So what if I stayed up past midnight to finish it, right? RIGHT? As I told me parents when I was explaining myself, it was SO worth it! There is a good possibility that part of this review will be be whited out for spoilers, so prepare yourselves.

There are SO many characters in this book! Along with the main cast from the previous books, Emma and Julian from the next series get bigger roles, as well as Brother Zachariah. I love all the characters for different reasons. Clary is simply amazing. She's talented and isn't afraid to stand up for what she believes in and bend the rules when need be. Jace does just bend the rules, he breaks them, repeatedly. Over and over again. In the words of Clary &quot;Yeah, but he's hot.&quot; (Also, can anyone tell me what the E is in the DSES scene? I couldn't figure it out) Magnus is sparkly and amazing. Up to this point, we've never seen him falter, so it's interesting to see him at his lowest points. Alec is a wonderful combination of careful and fearless, leading to some interesting messes. Izzy is plain fun, but she also has a real self under the facade. Izzy charges into a fight, but when it comes to matters of the heart, she's more than cautious. Simon, while not necessarily charging into a fight, takes the heart head on. He isn't afraid to tell Izzy how he feels about her, and that's something that I admire in him. Also, his nerd references are BEAUTIFUL! I really loved getting to meet Emma in this book, and am excited to get to know her better next year in The Dark Artifices book one, Lady Midnight.

This book was a beautiful 725 pages! It's easily the biggest book on my shelf! I love that it was very large and kept me entertained all the way through. I wasn't as interested in the Maia parts as the others, but it was interesting at times. I loved seeing Tessa and Jem in the book (though Jem is never referred to by name). I love how Jem still feels the need to fight for the Shadowhunters, and protects Emma (cause, you know, they're kinda related). I love when Jem will reference events from TID, and while no one else in the book gets it, it sends me into fits of tears or laughter, the two are practically interchangeable at this point, especially when concerning Cassandra Clare. There is no doubt in my mind that I loved this book, and I can't wait for Lady Midnight to release next year! Five stars for sure!"
608,Love You Forever,0920668372,"Robert Munsch, Sheila McGraw",Barnes and Noble,4.4,happyhousewife2007,"I love this book. I was too old for it when it was first published, but I remember my mother reading it to my baby sister. It's a sweet story and now that I have children I understand it more. The people who claim it is creepy obviously missed the point and I pity them for their lack of insight. It is meant to be a SYMBOLIC journey of a mother's love for her child. No matter how old your child gets or what they accomplish in life, they are always your ""baby"". My daughter is two now and I sometimes wish I could rock her as an infant again for just a few minutes. I'll probably have the same feeling when she is twelve, twenty, or sixty-two. This book illustrates that longing in a way that is both heartfelt and whimsical."
608,Love You Forever,0920668372,"Robert Munsch, Sheila McGraw",Barnes and Noble,4.4,True-Enthusiast,"My first generation immigrant husband used to love to read this to our three little girls (even though the story was admittedly a bit unconventional). As the girls grew older and on our many trips ""home"" visiting Greece, my mother-in-law practiced her English by listening in at story time. I noticed that as her understanding of English improved over the years, her eyes would well up every so slightly toward the end of the book. It was very clear to all of us that the story was one of enduring and unconditional love, couched in terms that any child (or adult for that matter) could understand - being rocked in the arms of the person who loves you most. When my Mother-in-law took ill in her early 80's and her plump grandmotherly figure wasted away to an almost childlike form, my husband often literally carried her into bed at night. He would then sit by her side and read ""Love You Forever"" as he tucked her in. Now it was his eyes welling up as she drifted off to sleep with the contented look of a someone who feels well taken care-of and a small smile of gratitude.  Now that she has passed, I am keeping the book so that we can read it to our grandchildren and hope to find the same solace that both my children and their grandmother found in this wonderful story..."
608,Love You Forever,0920668372,"Robert Munsch, Sheila McGraw",Barnes and Noble,4.4,Anonymous,"I am as cynical at they come, but come on people.  For all of you who called this story perverted or creepy, perhaps you should look past the physical image on the page and look at the symbolism of this mother-child journey. I highly doubt the author is recommending driving across town with a ladder strapped to your car, but rather loving and supporting your child no matter how far they live from you(physically or idealistically) or how much of a sacrifice you would have to make to do so. I highly doubt that any Very Hungry Caterpillar could chew through 7 apples in one day like the pictures illustrate, but I don't see anybody up in arms about that..."
609,Cell,1416524517,Stephen King,Barnes and Noble,3.9,TeensReadToo,"First off, I've never been so glad that I don't own a cell phone! Secondly, Stephen King has penned another gruesome winner, going back to his days of blood and gore. CELL starts off with the Pulse, where everyone who owns a cell phone answers a call and subsequently goes psycho. Back to their basic days of kill or be killed, these are slobbery creatures with no morals, emotions, or human qualities besides the desire to destroy. Enter Clayton Riddell, a man happy to have never given in to the need to purchase a cell phone, who watches the people on the street of Boston go murderous. He hooks up with Tom, another ""normie"" and Alice, who watched her mother go crazy and kill a cab-driver, to escape the city. Clay is heading home to Kent's Pond, Maine, to check on the well-being of his estranged wife, Sharon (who doesn't own a cell phone) and his son Johnny (who does). What follows is the groups trials and trevails as they're inevitably pushed towards Kashwak, the NO-FO zone. You'll have to read CELL to figure out what this means, but believe me, it's well worth your time and effort! Stephen King has returned to his days of blood and gore, guts and more blood, and the result is a winner. If you love horror, or King in particular, you won't go wrong picking up a copy of this latest winner."
