book_id,titles,isbn,author,review source,average rating,review author,review content
203,"Beautiful Disaster (Beautiful, #1)",0000000000,Jamie McGuire,Barnes and Noble,4.4,Meliss657,"I absolutely loved this book.  It's one of those books that you can't put down and when you're done reading you just keep thinking about it.
I was a little hesitant at first because the synopsis makes it sound kind of cheesy, but turns out it's not.
The characters of the book were great and each had their own personality.   
The relationship between Abby and Travis is definitely volatile at times, you can really feel what they're feeling.
All in all this book made me laugh, cry, and made me very happy I purchased it and took a chance.  I really hope Jamie McGuire comes out with more books like this or even companion books for it.  I'd be interested in reading about the other characters she had too."
203,"Beautiful Disaster (Beautiful, #1)",0000000000,Jamie McGuire,Barnes and Noble,4.4,Anonymous,"This. Book. Is. Amazing! I read it in one sitting and just couldn't put it down! By the time I was done, I qualified for zombie status, but oh it was so worth it. I LOVED Travis. He was tough, rambunctious, headstrong, unreasonable, confusing and immature. Not to mention a total manwhore! He was also caring, loving, protective, devoted and single minded in getting the girl! Oh and did I mention he was totally HOT! Complicated doesn't even start to describe him, but all these reasons only made me love him more! I also really liked Abby. She was a great love interest and very well written. The two together burned up the pages and left me hungry for more! I loved Shep and America together and best friends to Travis and Abby. This was an amazing story of two polar opposites who find out they aren't really that opposite, push-pull till they find they are in love and then conflict ensues! Im am enamored with this book! It was such a terrific read!!!! The only downside to this book was it didn't keep going..and going and going!"
203,"Beautiful Disaster (Beautiful, #1)",0000000000,Jamie McGuire,Barnes and Noble,4.4,ReadergirlReviews,"I found this book by just trolling the online shelves.  I wasn't sure what to expect at all, but the blurb sounded interesting, the price was good, so I went ahead and took a chance.  I am so glad that I did.  I hadn't heard of this author, or any other books by her, and I see that it appears it was self-published electronically.  Doesn't matter.  This book was a pleasant surprise and was so much more than I expected.

Yes, the blurb is cute, but there's actually a lot more to the story than is covered in the blurb.  It is a very character-driven story and there are, for most of the book, only about four or five characters really.  The story follows Abby, her friend America and her boyfriend, and of course, Travis.  Of course the real story was Abby and Travis.

I've read romances before where you have a protesting heroine who meets a sexy guy who charms everyone else and wow, wonder of wonders, she wants nothing to do with him.  It's not usually believeable, but Abby was serious about it.  And the author did a great job making her protests realistic.  Travis is sexy, interesting, and you just can't help but love him to pieces even though he's a male slut at first.  Abby is his friend.  And things go from there.  The tension between these two was absolutely perfect.

I can't really remember when I've read a more sizzling romance between two characters.  This author did a fantastic job on this story.  It was simple, sexy, and had some really good serious pieces that mixed things up just right.  I loved it.  I hope the author puts out more!!"
204,A Christmas Carol,1561797464,Charles Dickens,Barnes and Noble,4.1,Anonymous,BEST BOOK EVER!!!!!!!!!!!!!!!!!!!!!!!!!
204,A Christmas Carol,1561797464,Charles Dickens,Barnes and Noble,4.1,Anonymous,"This is a great christmas read for all ages. Im 16 and i loved it. There are some typos, but nothing that would make it difficult to understand. I definately would reccomened this book to a friend!"
204,A Christmas Carol,1561797464,Charles Dickens,Barnes and Noble,4.1,Anonymous,"The character Ebeneezer Scrooge has to be one of Dicken's famous characters. In his novella, Dickens portrays a man disappointed with himself and who regards the world with contempt. I always thought of the visits by the three spirits as therapy. Modern pyschology hadn't evolved in the 1840s and somehow Scrooge's breakthrough comes through as a recovered patient. 
I read that Dickens was a contemporary of Karl Marx and as Marx advocated social change to improve the conditions prevalent during that time, Dickens believed that change could come about by social awareness. Laws could be legislated because society felt compassion. 
The two children Ignorance and Want, who are hidden under the cloak of the Spirit of Christmas Present were not intended only for plot of the story but as a reminder for Dickens' readers.
Are not the 21st century readers still having to think of that boy and girl today? The media presents us news of children in refugee camps,starving children, and homeless families. We are confronted with the reality of want during this time of joy."
205,"Interview with the Vampire (The Vampire Chronicles, #1)",0345476875,Anne Rice,Barnes and Noble,4.3,deaf_dumb_blind,"Interview With The Vampire, the first of many books in the Vampire Chronicles, introduces the reader to Louis de Pointe du Lac and the life he lived, stretching over 200 years.  Narrated by Louis himself, he allows himself to be interviewed by an unsuspecting Daniel Malloy and he tells of his heart break, his ""birth into darkness"", his adventures as a creature of the night, and the moral battle he has within himself between his human conscience and the thirst of a vampire.  He also sheds light on his volatile relationship with his maker, Lestat de Lioncourt (whose origins are explained in the next book of The Vampire Chronicles).

Anne Rice describes her scenes to almost every detail, allowing the reader to vividly see and almost feel the sadness and despair within Louis life.  Incredible piece of work and a great beginning to a fantastic vampire series.  I would definitely recommend to anyone looking for a fix of horror, passion, drama, and blood.  And I would definitely suggest this book to those who want to avoid the juvenile, mediocre quality of Twilight. The Vampire Chronicles is one of the best vampire series out there, easily a classic.

Also, if you enjoy the book, I very well suggest watching the film.  It stays close to the book, but also has Anne Rice herself as an adviser for the film."
205,"Interview with the Vampire (The Vampire Chronicles, #1)",0345476875,Anne Rice,Barnes and Noble,4.3,Anonymous,"I am very partial to vampire novels. As soon as I had the book in my hands, I plopped down on my bed to read it. I was soon caught in Louis' world. The eccentric, sensual, and absolutely heartwrenching story of a vampire, whose long existence brings up all the human emotions he never had. The hurt, love and desperate desire to his prey and his profound kindness and sympathy. It is a tragedy because it does not have a happy ending, but neverthelss, it is beautiful as it is. I devoured the book in one day, then waking up the next morning with it in my hands yet again, reading some parts I didn't understand. The book is very descriptive, but you really feel like you undestand the protagonist, and his agony. I thought the ending to be a great close, but again overshadows the beginning of a new story. The story of the boy who interview him in the first place! I thought it was ironic, and very foolish that the boy wanted to become a vampire after all that Louis told him. Like Louis says: ""This... after all I told you... is what you ask for?""I feel what Louis felt then; the desperation and the anger that even after all the wrongs of his life he told him, after all the death and all the sadness his existence had brought upon him, that he still wanted it. It is ironic because the boy will search for Lestat, and the story will most likely repeat itslef. Obviously not in the same way, but he will somewhat experience what Louis went through.This is a beautifully written book. Anne Rice is truly a remarkable author. I greatly recommend it."
205,"Interview with the Vampire (The Vampire Chronicles, #1)",0345476875,Anne Rice,Barnes and Noble,4.3,CourtneyChaos,"I fell in love with Anne Rice after I read this book. I instantly fell in love with her characters and became so ingrossed in the plot of the vampire chronicles that I had to have all the books at once. For those who wish to banish the dimmed vampires of Twilight from their mind, this book gets back to the roots: blood, lust, and an immortal with a mortal's compassion."
206,"The Selection (The Selection, #1)",0062059939,Kiera Cass,Barnes and Noble,4.6,kimba88,"This was a three point five. When the tale begins we meet America Singer, a caste five, who is secretly in love with Aspen a caste six. America lives at home with her parents and siblings. They are all musicians and artists who barely scrape out a living by performing and selling their art to the upper caste. A letter arrives from the King and Queen announcing that a girl will be selected from among thirty-five of the kingdom's eligible girls to marry Prince Maxon. The families of the contestants will be compensated and whether the girl wins or loses her caste and future will forever be changed. America&lsquo;s Mom is overjoyed at this opportunity for America. Stubborn, America wants no part in this, as she secretly plans to marry Aspen. Aspen encourages her to do enter. When her mother offers to allow her to keep half of her earnings, she jumps at the chance. After all only thirty-five girls will be selected. She feels confident she will not be among them. So of course she is selected and the tale that unfolds is fascinating. Watching the girls be transformed and the length at which some of them were willing to go was fun to read. What started out as a means to help her family, gets a lot more complicated when America develops feelings for the prince. The characters in the Selection were interesting. The protagonist America is at times very naive but overall she is strong willed, level headed and confident. She is kind and humble. These traits prevail throughout the novel. She never loses sight of who she is, where she came from and the plight of others. While all the other participants were trying to be who they thought the prince would marry, America remained herself and I found it refreshing. Aspen is a sweet young man, who is desperately in love with America and wants only the best for her. He pushes her away and then pulls her back. He struggles to deal with his conscience and his heart. Prince Maxon was delightful. I found him to be charming, brave, and compassionate. The love triangle will play a role in this series, and if I had to choose at this moment&hellip;I would have to say, &ldquo;Team Maxon&rdquo;. I am anxious to see how this plays out and look forward to reading book two. I adored America&rsquo;s sister Max and I am hoping to get to know the Queen more. The contestants were unique and showcased every personality from the snob to the shy. I loved some and despised others. Their actions had me laughing and shooting daggers. The world-building wasn&rsquo;t unique but I enjoyed it none the less. The novel offered a light depiction of a dystopian society. It always amazes me how writers convert our society to some of the strictest, most oppressive times in history after a cataclysmic event. We are all familiar with caste systems and countries ruled by kings and queens. There is conflict by outside rebels, and the caste system causes poverty. There are very strict rules about movement within castes and relationships. I did find the whole selection process interesting, and the back history of the wars that led to this current time in history. Overall, The Selection was a delightful read. I want to thank Edelweiss and Harper Teen for providing this ARC in exchange for my unbiased review."
